fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2023-02-06,Serie A,2022-23,Monza,Sampdoria,2,2,9,3,4,12,1,1
2023-02-07,Serie A,2022-23,Salernitana,Juventus,0,3,6,3,3,9,0,1
2023-02-10,Serie A,2022-23,Milan,Torino,1,0,3,8,1,11,0,0
2023-02-11,Serie A,2022-23,Lazio,Atalanta,0,2,5,7,2,12,0,0
2023-02-11,Serie A,2022-23,Lecce,Roma,1,1,3,7,2,10,1,0
2023-02-11,Serie A,2022-23,Empoli,Spezia,2,2,7,3,4,10,1,1
2023-02-12,Serie A,2022-23,Udinese,Sassuolo,2,2,10,7,4,17,1,1
2023-02-12,Serie A,2022-23,Bologna,Monza,0,1,3,2,1,5,0,0
2023-02-12,Serie A,2022-23,Juventus,Fiorentina,1,0,5,6,1,11,0,0
2023-02-12,Serie A,2022-23,Napoli,Cremonese,3,0,9,7,3,16,0,1
2023-02-13,Serie A,2022-23,Verona,Salernitana,1,0,5,1,1,6,0,0
2023-02-13,Serie A,2022-23,Sampdoria,Inter,0,0,3,7,0,10,0,0
2023-02-17,Serie A,2022-23,Sassuolo,Napoli,0,2,1,3,2,4,0,0
2023-02-18,Serie A,2022-23,Sampdoria,Bologna,1,2,1,8,3,9,1,1
2023-02-18,Serie A,2022-23,Monza,Milan,0,1,10,3,1,13,0,0
2023-02-18,Serie A,2022-23,Inter,Udinese,3,1,3,8,4,11,1,1
2023-02-19,Serie A,2022-23,Roma,Verona,1,0,5,1,1,6,0,0
2023-02-19,Serie A,2022-23,Spezia,Juventus,0,2,7,4,2,11,0,0
2023-02-19,Serie A,2022-23,Atalanta,Lecce,1,2,6,1,3,7,1,1
2023-02-19,Serie A,2022-23,Fiorentina,Empoli,1,1,13,1,2,14,1,0
2023-02-19,Serie A,2022-23,Salernitana,Lazio,0,2,2,9,2,11,0,0
2023-02-20,Serie A,2022-23,Torino,Cremonese,2,2,5,1,4,6,1,1
2023-02-25,Serie A,2022-23,Empoli,Napoli,0,2,4,13,2,17,0,0
2023-02-25,Serie A,2022-23,Lecce,Sassuolo,0,1,4,7,1,11,0,0
2023-02-26,Serie A,2022-23,Udinese,Spezia,2,2,5,2,4,7,1,1
2023-02-26,Serie A,2022-23,Bologna,Inter,1,0,1,6,1,7,0,0
2023-02-26,Serie A,2022-23,Salernitana,Monza,3,0,1,3,3,4,0,1
2023-02-26,Serie A,2022-23,Milan,Atalanta,2,0,4,3,2,7,0,0
2023-02-27,Serie A,2022-23,Lazio,Sampdoria,1,0,8,3,1,11,0,0
2023-02-27,Serie A,2022-23,Verona,Fiorentina,0,3,4,2,3,6,0,1
2023-02-28,Serie A,2022-23,Cremonese,Roma,2,1,3,3,3,6,1,1
2023-02-28,Serie A,2022-23,Juventus,Torino,4,2,3,7,6,10,1,1
2023-03-03,Serie A,2022-23,Napoli,Lazio,0,1,8,3,1,11,0,0
2023-03-04,Serie A,2022-23,Monza,Empoli,2,1,1,8,3,9,1,1
2023-03-04,Serie A,2022-23,Atalanta,Udinese,0,0,12,3,0,15,0,0
2023-03-04,Serie A,2022-23,Fiorentina,Milan,2,1,11,5,3,16,1,1
2023-03-05,Serie A,2022-23,Spezia,Verona,0,0,9,5,0,14,0,0
2023-03-05,Serie A,2022-23,Sampdoria,Salernitana,0,0,2,6,0,8,0,0
