fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2016-01-16,Eredivisie,2015-16,Graafschap,Excelsior,2,0,0,0,2,0,0,0
2016-01-16,Eredivisie,2015-16,Roda,AZ Alkmaar,0,1,0,0,1,0,0,0
2016-01-16,Eredivisie,2015-16,Zwolle,Heerenveen,5,2,0,0,7,0,1,1
2016-01-17,Eredivisie,2015-16,Nijmegen,Willem II,1,0,0,0,1,0,0,0
2016-01-17,Eredivisie,2015-16,Groningen,Utrecht,1,4,0,0,5,0,1,1
2016-01-17,Eredivisie,2015-16,Feyenoord,PSV Eindhoven,0,2,0,0,2,0,0,0
2016-01-17,Eredivisie,2015-16,Den Haag,Ajax,0,1,0,0,1,0,0,0
2016-01-22,Eredivisie,2015-16,Groningen,Nijmegen,0,0,0,0,0,0,0,0
2016-01-23,Eredivisie,2015-16,Ajax,Vitesse,1,0,0,0,1,0,0,0
2016-01-23,Eredivisie,2015-16,Excelsior,Roda,0,1,0,0,1,0,0,0
2016-01-23,Eredivisie,2015-16,Heerenveen,Willem II,3,1,0,0,4,0,1,1
2016-01-23,Eredivisie,2015-16,Heracles,Graafschap,2,1,0,0,3,0,1,1
2016-01-24,Eredivisie,2015-16,Utrecht,Zwolle,1,0,0,0,1,0,0,0
2016-01-24,Eredivisie,2015-16,PSV Eindhoven,Twente,4,2,0,0,6,0,1,1
2016-01-24,Eredivisie,2015-16,Den Haag,Cambuur,2,1,0,0,3,0,1,1
2016-01-24,Eredivisie,2015-16,AZ Alkmaar,Feyenoord,4,2,0,0,6,0,1,1
2016-01-26,Eredivisie,2015-16,Ajax,Heracles,0,0,0,0,0,0,0,0
2016-01-26,Eredivisie,2015-16,Willem II,Groningen,1,1,0,0,2,0,1,0
2016-01-27,Eredivisie,2015-16,AZ Alkmaar,Cambuur,3,1,0,0,4,0,1,1
2016-01-27,Eredivisie,2015-16,Excelsior,PSV Eindhoven,1,3,0,0,4,0,1,1
2016-01-27,Eredivisie,2015-16,Graafschap,Den Haag,3,1,0,0,4,0,1,1
2016-01-27,Eredivisie,2015-16,Nijmegen,Twente,2,0,0,0,2,0,0,0
2016-01-27,Eredivisie,2015-16,Vitesse,Zwolle,1,1,0,0,2,0,1,0
2016-01-28,Eredivisie,2015-16,Feyenoord,Heerenveen,1,2,0,0,3,0,1,1
2016-01-28,Eredivisie,2015-16,Roda,Utrecht,1,0,0,0,1,0,0,0
2016-01-29,Eredivisie,2015-16,Willem II,Heracles,0,0,0,0,0,0,0,0
2016-01-30,Eredivisie,2015-16,Nijmegen,AZ Alkmaar,0,3,0,0,3,0,0,1
2016-01-30,Eredivisie,2015-16,PSV Eindhoven,Graafschap,4,2,0,0,6,0,1,1
2016-01-30,Eredivisie,2015-16,Vitesse,Excelsior,0,0,0,0,0,0,0,0
2016-01-30,Eredivisie,2015-16,Zwolle,Groningen,1,3,0,0,4,0,1,1
2016-01-31,Eredivisie,2015-16,Roda,Ajax,2,2,0,0,4,0,1,1
2016-01-31,Eredivisie,2015-16,Twente,Utrecht,3,1,0,0,4,0,1,1
2016-01-31,Eredivisie,2015-16,Cambuur,Heerenveen,0,1,0,0,1,0,0,0
2016-01-31,Eredivisie,2015-16,Feyenoord,Den Haag,0,2,0,0,2,0,0,0
2016-02-05,Eredivisie,2015-16,Excelsior,Willem II,0,0,0,0,0,0,0,0
2016-02-06,Eredivisie,2015-16,AZ Alkmaar,Vitesse,1,0,0,0,1,0,0,0
2016-02-06,Eredivisie,2015-16,Den Haag,Roda,2,2,0,0,4,0,1,1
2016-02-06,Eredivisie,2015-16,Heerenveen,Twente,1,3,0,0,4,0,1,1
2016-02-06,Eredivisie,2015-16,Heracles,Zwolle,2,0,0,0,2,0,0,0
2016-02-07,Eredivisie,2015-16,Utrecht,PSV Eindhoven,0,2,0,0,2,0,0,0
2016-02-07,Eredivisie,2015-16,Groningen,Cambuur,2,0,0,0,2,0,0,0
2016-02-07,Eredivisie,2015-16,Graafschap,Nijmegen,1,1,0,0,2,0,1,0
2016-02-07,Eredivisie,2015-16,Ajax,Feyenoord,2,1,0,0,3,0,1,1
2016-02-12,Eredivisie,2015-16,Cambuur,Utrecht,0,2,0,0,2,0,0,0
2016-02-13,Eredivisie,2015-16,Heracles,AZ Alkmaar,3,6,0,0,9,0,1,1
2016-02-13,Eredivisie,2015-16,Roda,Twente,0,1,0,0,1,0,0,0
2016-02-13,Eredivisie,2015-16,Vitesse,Heerenveen,3,0,0,0,3,0,0,1
2016-02-13,Eredivisie,2015-16,Willem II,Graafschap,0,0,0,0,0,0,0,0
2016-02-14,Eredivisie,2015-16,Nijmegen,PSV Eindhoven,0,3,0,0,3,0,0,1
2016-02-14,Eredivisie,2015-16,Zwolle,Feyenoord,3,1,0,0,4,0,1,1
2016-02-14,Eredivisie,2015-16,Excelsior,Den Haag,2,4,0,0,6,0,1,1
2016-02-14,Eredivisie,2015-16,Groningen,Ajax,1,2,0,0,3,0,1,1
2016-02-19,Eredivisie,2015-16,Den Haag,Zwolle,0,2,0,0,2,0,0,0
2016-02-20,Eredivisie,2015-16,AZ Alkmaar,Groningen,4,1,0,0,5,0,1,1
2016-02-20,Eredivisie,2015-16,Heerenveen,Nijmegen,1,1,0,0,2,0,1,0
2016-02-20,Eredivisie,2015-16,PSV Eindhoven,Heracles,2,0,0,0,2,0,0,0
2016-02-20,Eredivisie,2015-16,Twente,Cambuur,3,0,0,0,3,0,0,1
2016-02-21,Eredivisie,2015-16,Graafschap,Vitesse,2,2,0,0,4,0,1,1
2016-02-21,Eredivisie,2015-16,Utrecht,Willem II,2,1,0,0,3,0,1,1
2016-02-21,Eredivisie,2015-16,Ajax,Excelsior,3,0,0,0,3,0,0,1
2016-02-21,Eredivisie,2015-16,Feyenoord,Roda,1,1,0,0,2,0,1,0
2016-02-26,Eredivisie,2015-16,Excelsior,Nijmegen,2,0,0,0,2,0,0,0
2016-02-27,Eredivisie,2015-16,Cambuur,Zwolle,1,0,0,0,1,0,0,0
2016-02-27,Eredivisie,2015-16,PSV Eindhoven,Den Haag,2,0,0,0,2,0,0,0
2016-02-27,Eredivisie,2015-16,Twente,Groningen,2,0,0,0,2,0,0,0
2016-02-27,Eredivisie,2015-16,Vitesse,Willem II,0,1,0,0,1,0,0,0
2016-02-28,Eredivisie,2015-16,Ajax,AZ Alkmaar,4,1,0,0,5,0,1,1
2016-02-28,Eredivisie,2015-16,Graafschap,Heerenveen,0,1,0,0,1,0,0,0
2016-02-28,Eredivisie,2015-16,Heracles,Roda,0,5,0,0,5,0,0,1
2016-02-28,Eredivisie,2015-16,Utrecht,Feyenoord,1,2,0,0,3,0,1,1
2016-03-04,Eredivisie,2015-16,Den Haag,Twente,2,1,0,0,3,0,1,1
2016-03-05,Eredivisie,2015-16,Heerenveen,Utrecht,0,4,0,0,4,0,0,1
2016-03-05,Eredivisie,2015-16,Zwolle,Graafschap,2,1,0,0,3,0,1,1
2016-03-05,Eredivisie,2015-16,Groningen,PSV Eindhoven,0,3,0,0,3,0,0,1
2016-03-06,Eredivisie,2015-16,AZ Alkmaar,Excelsior,2,0,0,0,2,0,0,0
2016-03-06,Eredivisie,2015-16,Feyenoord,Cambuur,3,1,0,0,4,0,1,1
2016-03-06,Eredivisie,2015-16,Nijmegen,Heracles,1,0,0,0,1,0,0,0
2016-03-06,Eredivisie,2015-16,Roda,Vitesse,1,2,0,0,3,0,1,1
2016-03-06,Eredivisie,2015-16,Willem II,Ajax,0,4,0,0,4,0,0,1
2016-03-11,Eredivisie,2015-16,Graafschap,Roda,3,0,0,0,3,0,0,1
2016-03-12,Eredivisie,2015-16,PSV Eindhoven,Heerenveen,1,1,0,0,2,0,1,0
2016-03-12,Eredivisie,2015-16,Excelsior,Groningen,2,1,0,0,3,0,1,1
2016-03-12,Eredivisie,2015-16,Twente,Zwolle,2,1,0,0,3,0,1,1
2016-03-12,Eredivisie,2015-16,Willem II,AZ Alkmaar,0,2,0,0,2,0,0,0
2016-03-13,Eredivisie,2015-16,Ajax,Nijmegen,2,2,0,0,4,0,1,1
2016-03-13,Eredivisie,2015-16,Heracles,Cambuur,3,1,0,0,4,0,1,1
2016-03-13,Eredivisie,2015-16,Utrecht,Den Haag,2,2,0,0,4,0,1,1
2016-03-13,Eredivisie,2015-16,Vitesse,Feyenoord,0,2,0,0,2,0,0,0
2016-03-18,Eredivisie,2015-16,Utrecht,Excelsior,2,1,0,0,3,0,1,1
2016-03-19,Eredivisie,2015-16,Zwolle,Willem II,4,1,0,0,5,0,1,1
2016-03-19,Eredivisie,2015-16,Heerenveen,Heracles,0,1,0,0,1,0,0,0
2016-03-19,Eredivisie,2015-16,Feyenoord,Graafschap,3,1,0,0,4,0,1,1
2016-03-19,Eredivisie,2015-16,Cambuur,Roda,0,1,0,0,1,0,0,0
2016-03-20,Eredivisie,2015-16,Den Haag,Nijmegen,1,0,0,0,1,0,0,0
2016-03-20,Eredivisie,2015-16,Groningen,Vitesse,0,3,0,0,3,0,0,1
2016-03-20,Eredivisie,2015-16,PSV Eindhoven,Ajax,0,2,0,0,2,0,0,0
2016-03-20,Eredivisie,2015-16,Twente,AZ Alkmaar,2,2,0,0,4,0,1,1
2016-04-02,Eredivisie,2015-16,Willem II,Twente,2,3,0,0,5,0,1,1
2016-04-02,Eredivisie,2015-16,Graafschap,Cambuur,2,2,0,0,4,0,1,1
2016-04-02,Eredivisie,2015-16,Heracles,Utrecht,1,1,0,0,2,0,1,0
2016-04-02,Eredivisie,2015-16,AZ Alkmaar,PSV Eindhoven,2,4,0,0,6,0,1,1
2016-04-02,Eredivisie,2015-16,Feyenoord,Excelsior,3,0,0,0,3,0,0,1
2016-04-03,Eredivisie,2015-16,Ajax,Zwolle,3,0,0,0,3,0,0,1
2016-04-03,Eredivisie,2015-16,Den Haag,Groningen,0,1,0,0,1,0,0,0
2016-04-03,Eredivisie,2015-16,Nijmegen,Vitesse,2,1,0,0,3,0,1,1
2016-04-03,Eredivisie,2015-16,Roda,Heerenveen,1,2,0,0,3,0,1,1
2016-04-08,Eredivisie,2015-16,Zwolle,Roda,3,1,0,0,4,0,1,1
2016-04-09,Eredivisie,2015-16,Vitesse,Den Haag,2,2,0,0,4,0,1,1
2016-04-09,Eredivisie,2015-16,PSV Eindhoven,Willem II,2,0,0,0,2,0,0,0
2016-04-09,Eredivisie,2015-16,Excelsior,Heracles,1,3,0,0,4,0,1,1
2016-04-09,Eredivisie,2015-16,Cambuur,Ajax,0,1,0,0,1,0,0,0
2016-04-10,Eredivisie,2015-16,Utrecht,Nijmegen,3,1,0,0,4,0,1,1
2016-04-10,Eredivisie,2015-16,Twente,Feyenoord,0,1,0,0,1,0,0,0
2016-04-10,Eredivisie,2015-16,Groningen,Graafschap,3,1,0,0,4,0,1,1
2016-04-10,Eredivisie,2015-16,Heerenveen,AZ Alkmaar,4,2,0,0,6,0,1,1
2016-04-15,Eredivisie,2015-16,Graafschap,Twente,1,1,0,0,2,0,1,0
2016-04-16,Eredivisie,2015-16,AZ Alkmaar,Zwolle,5,1,0,0,6,0,1,1
2016-04-16,Eredivisie,2015-16,Feyenoord,Groningen,1,1,0,0,2,0,1,0
2016-04-16,Eredivisie,2015-16,Roda,PSV Eindhoven,0,3,0,0,3,0,0,1
2016-04-16,Eredivisie,2015-16,Vitesse,Heracles,1,1,0,0,2,0,1,0
