fecha,liga,temporada,equipo_local,equipo_visitante,goles_local,goles_visitante,corners_local,corners_visitante,total_goles,total_corners,ambos_marcan,over_2_5
2017-03-31,Ligue 1,2016-17,Guingamp,Nancy,1,0,12,1,1,13,0,0
2017-04-01,Ligue 1,2016-17,Bastia,Lille,0,1,5,0,1,5,0,0
2017-04-01,Ligue 1,2016-17,Marseille,Dijon,1,1,4,3,2,7,1,0
2017-04-02,Ligue 1,2016-17,Lorient,Caen,1,0,8,3,1,11,0,0
2017-04-02,Ligue 1,2016-17,Montpellier,Toulouse,0,1,5,8,1,13,0,0
2017-04-02,Ligue 1,2016-17,Nantes,Angers,2,1,4,3,3,7,1,1
2017-04-02,Ligue 1,2016-17,Nice,Bordeaux,2,1,3,6,3,9,1,1
2017-04-02,Ligue 1,2016-17,Rennes,Lyon,1,1,4,8,2,12,1,0
2017-04-05,Ligue 1,2016-17,Metz,Lyon,0,3,7,6,3,13,0,1
2017-04-07,Ligue 1,2016-17,Lille,Nice,1,2,5,3,3,8,1,1
2017-04-08,Ligue 1,2016-17,Nancy,Rennes,3,0,4,4,3,8,0,1
2017-04-08,Ligue 1,2016-17,Lyon,Lorient,1,4,5,4,5,9,1,1
2017-04-08,Ligue 1,2016-17,Dijon,Bastia,1,2,8,2,3,10,1,1
2017-04-08,Ligue 1,2016-17,Bordeaux,Metz,3,0,4,2,3,6,0,1
2017-04-08,Ligue 1,2016-17,Angers,Monaco,0,1,4,6,1,10,0,0
2017-04-08,Ligue 1,2016-17,Caen,Montpellier,0,2,2,5,2,7,0,0
2017-04-09,Ligue 1,2016-17,Paris SG,Guingamp,4,0,7,4,4,11,0,1
2017-04-09,Ligue 1,2016-17,St Etienne,Nantes,1,1,8,2,2,10,1,0
2017-04-09,Ligue 1,2016-17,Toulouse,Marseille,0,0,7,7,0,14,0,0
2017-04-14,Ligue 1,2016-17,Angers,Paris SG,0,2,5,1,2,6,0,0
2017-04-15,Ligue 1,2016-17,Montpellier,Lorient,2,0,3,8,2,11,0,0
2017-04-15,Ligue 1,2016-17,Rennes,Lille,2,0,1,10,2,11,0,0
2017-04-15,Ligue 1,2016-17,Nice,Nancy,3,1,1,7,4,8,1,1
2017-04-15,Ligue 1,2016-17,Monaco,Dijon,2,1,15,4,3,19,1,1
2017-04-15,Ligue 1,2016-17,Metz,Caen,2,2,1,2,4,3,1,1
2017-04-15,Ligue 1,2016-17,Guingamp,Toulouse,2,1,11,2,3,13,1,1
2017-04-16,Ligue 1,2016-17,Bastia,Lyon,0,3,0,0,3,0,0,1
2017-04-16,Ligue 1,2016-17,Marseille,St Etienne,4,0,3,3,4,6,0,1
2017-04-16,Ligue 1,2016-17,Nantes,Bordeaux,0,1,6,3,1,9,0,0
2017-04-18,Ligue 1,2016-17,Metz,Paris SG,2,3,1,8,5,9,1,1
2017-04-21,Ligue 1,2016-17,Nancy,Marseille,0,0,3,7,0,10,0,0
2017-04-22,Ligue 1,2016-17,Lorient,Metz,5,1,8,4,6,12,1,1
2017-04-22,Ligue 1,2016-17,Paris SG,Montpellier,2,0,6,6,2,12,0,0
2017-04-22,Ligue 1,2016-17,Lille,Guingamp,3,0,4,8,3,12,0,1
2017-04-22,Ligue 1,2016-17,Bordeaux,Bastia,2,0,5,7,2,12,0,0
2017-04-22,Ligue 1,2016-17,Caen,Nantes,0,2,8,2,2,10,0,0
2017-04-22,Ligue 1,2016-17,Dijon,Angers,3,2,4,5,5,9,1,1
2017-04-23,Ligue 1,2016-17,Lyon,Monaco,1,2,7,6,3,13,1,1
2017-04-23,Ligue 1,2016-17,St Etienne,Rennes,1,1,6,4,2,10,1,0
2017-04-23,Ligue 1,2016-17,Toulouse,Nice,1,1,6,5,2,11,1,0
2017-04-28,Ligue 1,2016-17,Angers,Lyon,1,2,8,8,3,16,1,1
2017-04-29,Ligue 1,2016-17,Bastia,Rennes,1,0,2,7,1,9,0,0
2017-04-29,Ligue 1,2016-17,Guingamp,St Etienne,0,2,2,3,2,5,0,0
2017-04-29,Ligue 1,2016-17,Monaco,Toulouse,3,1,11,2,4,13,1,1
2017-04-29,Ligue 1,2016-17,Montpellier,Lille,0,3,8,3,3,11,0,1
2017-04-29,Ligue 1,2016-17,Nantes,Lorient,1,0,5,6,1,11,0,0
2017-04-29,Ligue 1,2016-17,Metz,Nancy,2,1,8,5,3,13,1,1
2017-04-30,Ligue 1,2016-17,Caen,Marseille,1,5,11,2,6,13,1,1
2017-04-30,Ligue 1,2016-17,Dijon,Bordeaux,0,0,5,7,0,12,0,0
2017-04-30,Ligue 1,2016-17,Nice,Paris SG,3,1,2,8,4,10,1,1
2017-05-05,Ligue 1,2016-17,St Etienne,Bordeaux,2,2,7,7,4,14,1,1
2017-05-06,Ligue 1,2016-17,Paris SG,Bastia,5,0,11,4,5,15,0,1
2017-05-06,Ligue 1,2016-17,Toulouse,Caen,0,1,5,5,1,10,0,0
2017-05-06,Ligue 1,2016-17,Nancy,Monaco,0,3,5,5,3,10,0,1
2017-05-06,Ligue 1,2016-17,Lille,Metz,0,2,11,2,2,13,0,0
2017-05-06,Ligue 1,2016-17,Guingamp,Dijon,4,0,9,15,4,24,0,1
2017-05-06,Ligue 1,2016-17,Lorient,Angers,1,1,2,7,2,9,1,0
2017-05-07,Ligue 1,2016-17,Lyon,Nantes,3,2,9,5,5,14,1,1
2017-05-07,Ligue 1,2016-17,Marseille,Nice,2,1,4,5,3,9,1,1
2017-05-07,Ligue 1,2016-17,Rennes,Montpellier,1,0,2,6,1,8,0,0
2017-05-14,Ligue 1,2016-17,St Etienne,Paris SG,0,5,5,8,5,13,0,1
2017-05-14,Ligue 1,2016-17,Nice,Angers,0,2,7,4,2,11,0,0
2017-05-14,Ligue 1,2016-17,Nantes,Guingamp,4,1,9,6,5,15,1,1
2017-05-14,Ligue 1,2016-17,Montpellier,Lyon,1,3,4,1,4,5,1,1
2017-05-14,Ligue 1,2016-17,Monaco,Lille,4,0,6,7,4,13,0,1
2017-05-14,Ligue 1,2016-17,Metz,Toulouse,1,1,6,3,2,9,1,0
2017-05-14,Ligue 1,2016-17,Caen,Rennes,0,1,11,1,1,12,0,0
2017-05-14,Ligue 1,2016-17,Bordeaux,Marseille,1,1,3,4,2,7,1,0
2017-05-14,Ligue 1,2016-17,Bastia,Lorient,2,0,5,9,2,14,0,0
2017-05-14,Ligue 1,2016-17,Dijon,Nancy,2,0,4,6,2,10,0,0
2017-05-17,Ligue 1,2016-17,Monaco,St Etienne,2,0,10,4,2,14,0,0
2017-05-20,Ligue 1,2016-17,Marseille,Bastia,1,0,6,1,1,7,0,0
2017-05-20,Ligue 1,2016-17,Paris SG,Caen,1,1,8,5,2,13,1,0
2017-05-20,Ligue 1,2016-17,Nancy,St Etienne,3,1,7,5,4,12,1,1
2017-05-20,Ligue 1,2016-17,Lyon,Nice,3,3,8,2,6,10,1,1
2017-05-20,Ligue 1,2016-17,Rennes,Monaco,2,3,3,5,5,8,1,1
2017-05-20,Ligue 1,2016-17,Lille,Nantes,3,0,2,10,3,12,0,1
2017-05-20,Ligue 1,2016-17,Guingamp,Metz,1,0,7,3,1,10,0,0
2017-05-20,Ligue 1,2016-17,Angers,Montpellier,2,0,6,4,2,10,0,0
2017-05-20,Ligue 1,2016-17,Lorient,Bordeaux,1,1,7,3,2,10,1,0
2017-05-20,Ligue 1,2016-17,Toulouse,Dijon,0,0,8,4,0,12,0,0
